word,count,probability
kales,26636,4.210725054783461e-07
frats,26636,4.210725054783461e-07
niton,26617,4.207721459046831e-07
tondo,26615,4.207405291074554e-07
jurat,26547,4.19665558001714e-07
blore,26544,4.196181328058725e-07
amnio,26543,4.196023244072586e-07
recal,26539,4.195390908128033e-07
bania,26516,4.1917549764468487e-07
poofs,26506,4.190174136585464e-07
berko,26479,4.185905868959726e-07
nakfa,26467,4.184008861126065e-07
pures,26458,4.182586105250819e-07
cosey,26452,4.1816376013339886e-07
hayer,26443,4.1802148454587426e-07
pavin,26441,4.1798986774864657e-07
liers,26434,4.1787920895834967e-07
plops,26429,4.1780016696528046e-07
papes,26426,4.177527417694389e-07
botes,26384,4.1708878902765746e-07
luter,26368,4.1683585464983596e-07
desis,26353,4.165987286706283e-07
shako,26339,4.1637741109003447e-07
noway,26329,4.1621932710389605e-07
sture,26313,4.1596639272607455e-07
argan,26269,4.1527082318706543e-07
vouge,26261,4.1514435599815466e-07
gazon,26247,4.1492303841756085e-07
gobbo,26246,4.14907230018947e-07
jawan,26233,4.1470172083696704e-07
firer,26208,4.1430651087162094e-07
dufus,26201,4.1419585208132403e-07
fauve,26199,4.1416423528409634e-07
brays,26177,4.1381645051459175e-07
enorm,26155,4.134686657450872e-07
whirr,26124,4.1297860538805804e-07
minny,26097,4.1255177862548424e-07
jambe,26069,4.1210914346429663e-07
krays,26042,4.1168231670172283e-07
terek,26030,4.114926159183567e-07
reate,25955,4.103069860223184e-07
leets,25931,4.099275844555862e-07
shott,25924,4.098169256652893e-07
cooee,25881,4.09137164524894e-07
mynah,25824,4.082360858039049e-07
goris,25809,4.079989598246972e-07
trins,25806,4.079515346288557e-07
hefte,25798,4.078250674399449e-07
hosel,25789,4.076827918524203e-07
gwine,25691,4.0613356878826365e-07
preop,25674,4.058648260118283e-07
hangi,25667,4.057541672215314e-07
hyson,25651,4.0550123284370987e-07
omers,25630,4.0516925647281916e-07
halwa,25564,4.0412590216430546e-07
bacha,25536,4.0368326700311784e-07
ruses,25529,4.0357260821282094e-07
beath,25518,4.0339871582806864e-07
rusks,25492,4.029876974641087e-07
moong,25492,4.029876974641087e-07
viers,25474,4.027031462890595e-07
tabun,25447,4.0227631952648573e-07
spick,25431,4.0202338514866423e-07
gloop,25416,4.0178625916945655e-07
mezze,25398,4.0150170799440735e-07
frack,25385,4.012961988124274e-07
plyer,25371,4.010748812318336e-07
abbes,25330,4.00426736888666e-07
kipps,25278,3.996047001607461e-07
imide,25264,3.993833825801523e-07
cimex,25209,3.985139206563909e-07
nones,25207,3.984823038591632e-07
bason,25169,3.978815847118371e-07
mozes,25161,3.977551175229264e-07
amido,25154,3.976444587326295e-07
oppos,25152,3.976128419354018e-07
slops,25111,3.969646975922342e-07
shiso,25086,3.965694876268881e-07
veges,25082,3.965062540324327e-07
orate,25080,3.96474637235205e-07
hakea,25068,3.962849364518389e-07
brank,25065,3.9623751125599737e-07
penni,25022,3.9555775011560207e-07
deray,25003,3.9525739054193905e-07
simas,24995,3.951309233530283e-07
renay,24985,3.9497283936688986e-07
toted,24979,3.948779889752068e-07
sodic,24953,3.9446697061124685e-07
afros,24950,3.944195454154053e-07
balky,24948,3.943879286181776e-07
drole,24936,3.941982278348115e-07
dants,24917,3.9389786826114846e-07
brigs,24912,3.9381882626807925e-07
devot,24904,3.9369235907916847e-07
theca,24903,3.9367655068055465e-07
yuppy,24901,3.9364493388332696e-07
roset,24878,3.9328134071520855e-07
sluit,24797,3.9200086042748716e-07
cames,24794,3.9195343523164565e-07
prill,24775,3.9165307565798263e-07
agood,24742,3.9113139850372575e-07
stear,24734,3.9100493131481503e-07
boyar,24725,3.9086265572729043e-07
wanks,24708,3.9059391295085505e-07
onlay,24706,3.905622961536274e-07
cuing,24687,3.9026193657996434e-07
botty,24685,3.9023031978273665e-07
roups,24670,3.89993193803529e-07
arsis,24659,3.8981930141877673e-07
issei,24630,3.8936085785897524e-07
botte,24625,3.8928181586590603e-07
worts,24619,3.89186965474223e-07
gushy,24488,3.871160652558094e-07
empts,24450,3.865153461084834e-07
lavra,24436,3.862940285278895e-07
doomy,24436,3.862940285278895e-07
witan,24428,3.861675613389788e-07
zetas,24414,3.85946243758385e-07
noyau,24399,3.857091177791773e-07
acini,24397,3.856775009819496e-07
rangy,24374,3.853139078138312e-07
cytes,24372,3.852822910166035e-07
nocks,24367,3.852032490235343e-07
bubbe,24357,3.850451650373959e-07
plods,24353,3.849819314429405e-07
malwa,24347,3.8488708105125746e-07
ottar,24341,3.847922306595744e-07
hasps,24335,3.846973802678913e-07
solde,24298,3.841124695191791e-07
boord,24287,3.839385771344268e-07
ictal,24270,3.8366983435799146e-07
eliad,24261,3.8352755877046686e-07
perts,24257,3.834643251760115e-07
bodge,24225,3.8295845642036847e-07
prate,24190,3.8240516246888395e-07
frate,24184,3.8231031207720087e-07
knish,24159,3.8191510211185477e-07
zymes,24137,3.8156731734235023e-07
mairs,24132,3.8148827534928097e-07
cerge,24119,3.8128276616730104e-07
bobak,24111,3.8115629897839026e-07
waide,24095,3.8090336460056876e-07
mobie,24095,3.8090336460056876e-07
sulks,24093,3.8087174780334106e-07
vampy,24079,3.8065043022274725e-07
imine,24076,3.8060300502690574e-07
laxer,24047,3.8014456146710425e-07
buret,24021,3.7973354310314433e-07
skulk,24018,3.796861179073028e-07
alfas,23952,3.786427635987891e-07
byres,23946,3.78547913207106e-07
treck,23931,3.7831078722789834e-07
agrin,23924,3.7820012843760144e-07
maneb,23912,3.780104276542353e-07
meths,23887,3.776152176888892e-07
oints,23880,3.775045588985923e-07
foule,23875,3.774255169055231e-07
lames,23839,3.768564145554247e-07
brail,23839,3.768564145554247e-07
elide,23795,3.761608450164156e-07
letch,23741,3.75307191491268e-07
colls,23740,3.752913830926542e-07
pargo,23730,3.7513329910651577e-07
palay,23707,3.747697059383973e-07
faine,23695,3.745800051550312e-07
carby,23634,3.7361569283958676e-07
gynos,23629,3.735366508465175e-07
riels,23627,3.735050340492898e-07
ledum,23585,3.728410813075084e-07
honer,23567,3.725565301324592e-07
tinas,23544,3.7219293696434077e-07
getup,23481,3.7119700785166864e-07
logia,23477,3.7113377425721325e-07
recco,23464,3.7092826507523326e-07
cuits,23438,3.7051724671127334e-07
embar,23437,3.7050143831265947e-07
damps,23436,3.7048562991404565e-07
carns,23434,3.7045401311681795e-07
quoll,23407,3.7002718635424416e-07
cowry,23397,3.6986910236810574e-07
speir,23387,3.6971101838196726e-07
druse,23371,3.6945808400414576e-07
ethne,23360,3.692841916193935e-07
fulls,23358,3.6925257482216583e-07
puggy,23349,3.6911029923464123e-07
chode,23345,3.6904706564018584e-07
wrapt,23332,3.6884155645820585e-07
wetly,23325,3.6873089766790895e-07
bialy,23321,3.686676640734536e-07
fices,23311,3.6850958008731514e-07
resus,23306,3.6843053809424593e-07
disas,23302,3.6836730449979054e-07
ephah,23285,3.680985617233552e-07
erven,23279,3.6800371133167214e-07
rusas,23275,3.6794047773721675e-07
flogs,23265,3.6778239375107833e-07
lathi,23242,3.674188005829599e-07
bunde,23237,3.673397585898907e-07
slive,23223,3.671184410092969e-07
enoki,23208,3.668813150300892e-07
chich,23184,3.66501913463357e-07
snick,23113,3.653795171617741e-07
hollo,23109,3.653162835673187e-07
krabs,23057,3.644942468393988e-07
tamal,23048,3.643519712518742e-07
dovie,23016,3.638461024962312e-07
lenes,22995,3.635141261253405e-07
aulas,22980,3.632770001461328e-07
pyran,22954,3.628659817821729e-07
crays,22904,3.620755618514807e-07
viver,22892,3.6188586106811457e-07
metic,22884,3.617593938792038e-07
papaw,22881,3.6171196868336227e-07
nandu,22865,3.6145903430554077e-07
ragus,22861,3.613958007110854e-07
diyas,22839,3.6104801594158085e-07
anomy,22835,3.6098478234712546e-07
donas,22823,3.6079508156375935e-07
boche,22819,3.6073184796930396e-07
yippy,22796,3.6036825480118555e-07
ichor,22795,3.603524464025717e-07
jupes,22789,3.6025759601088865e-07
paans,22788,3.602417876122748e-07
lehua,22750,3.5964106846494874e-07
dipso,22748,3.5960945166772104e-07
moste,22739,3.5946717608019645e-07
fiefs,22735,3.5940394248574106e-07
beaky,22734,3.5938813408712724e-07
likin,22718,3.5913519970930573e-07
gumma,22711,3.5902454091900883e-07
joyed,22666,3.5831316298138584e-07
thuds,22613,3.574753178548521e-07
babka,22606,3.573646590645552e-07
swigs,22572,3.568271735116845e-07
samek,22569,3.56779748315843e-07
cusum,22557,3.5659004753247684e-07
kesar,22533,3.562106459657446e-07
myoma,22529,3.561474123712892e-07
silen,22517,3.559577115879231e-07
latke,22512,3.558786695948539e-07
goffs,22441,3.54756273293271e-07
leers,22432,3.546139977057464e-07
bonza,22431,3.545981893071325e-07
goops,22403,3.541555541459449e-07
rayle,22402,3.54139745747331e-07
gager,22394,3.540132785584203e-07
vivat,22376,3.537287273833711e-07
borna,22376,3.537287273833711e-07
dormy,22337,3.531121998374312e-07
coper,22335,3.530805830402035e-07
roues,22326,3.529383074526789e-07
fremd,22321,3.528592654596097e-07
canid,22313,3.5273279827069897e-07
indol,22293,3.524166302984221e-07
parve,22277,3.5216369592060057e-07
jabot,22262,3.519265699413929e-07
kopje,22229,3.5140489278713607e-07
goral,22229,3.5140489278713607e-07
pardi,22219,3.512468088009976e-07
babul,22216,3.511993836051561e-07
gunge,22183,3.5067770645089925e-07
grein,22178,3.5059866445783e-07
dicht,22161,3.5032992168139467e-07
kinin,22149,3.5014022089802855e-07
hahas,22134,3.4990309491882087e-07
loped,22120,3.4968177733822706e-07
barfs,22116,3.496185437437717e-07
mucor,22105,3.494446513590194e-07
pedes,22083,3.4909686658951485e-07
podia,22060,3.4873327342139644e-07
herry,22044,3.4848033904357494e-07
nerka,22040,3.4841710544911955e-07
pyres,22032,3.4829063826020883e-07
glads,22012,3.4797447028793194e-07
warby,22006,3.4787961989624885e-07
gades,22004,3.4784800309902116e-07
medii,21995,3.4770572751149656e-07
beaus,21947,3.4694692437803205e-07
jives,21944,3.4689949918219054e-07
surfy,21936,3.467730319932798e-07
loury,21894,3.4610907925149834e-07
tules,21888,3.460142288598153e-07
doole,21883,3.4593518686674604e-07
dhoti,21870,3.457296776847661e-07
bleys,21869,3.4571386928615224e-07
thebe,21840,3.452554257263508e-07
whata,21828,3.4506572494298463e-07
animi,21791,3.444808141942724e-07
velum,21780,3.443069218095201e-07
hazer,21768,3.44117221026154e-07
degus,21755,3.43911711844174e-07
inula,21681,3.427418903467496e-07
blive,21681,3.427418903467496e-07
dolma,21677,3.426786567522942e-07
volet,21675,3.426470399550665e-07
voulu,21672,3.42599614759225e-07
flans,21660,3.424099139758589e-07
coked,21657,3.423624887800173e-07
kawau,21640,3.42093746003582e-07
jinns,21569,3.409713497019991e-07
scrod,21554,3.407342237227914e-07
renos,21551,3.406867985269499e-07
aglet,21535,3.404338641491284e-07
tofts,21528,3.403232053588315e-07
parky,21525,3.4027578016298996e-07
teras,21504,3.3994380379209925e-07
harim,21493,3.3976991140734696e-07
plack,21481,3.395802106239808e-07
whoot,21476,3.395011686309116e-07
frati,21465,3.393272762461593e-07
tragi,21437,3.3888464108497167e-07
halfs,21434,3.3883721588913016e-07
diked,21369,3.378096699792303e-07
abris,21355,3.3758835239863647e-07
sulci,21352,3.3754092720279495e-07
oread,21344,3.374144600138842e-07
riata,21298,3.3668727367764736e-07
mauzy,21286,3.3649757289428125e-07
elint,21266,3.3618140492200436e-07
scums,21265,3.3616559652339054e-07
murra,21261,3.3610236292893515e-07
motts,21248,3.3589685374695516e-07
algum,21242,3.3580200335527213e-07
boose,21230,3.35612302571906e-07
roves,21191,3.349957750259661e-07
rappe,21177,3.3477445744537225e-07
fifes,21173,3.347112238509169e-07
ditsy,21172,3.3469541545230304e-07
jumby,21158,3.3447409787170923e-07
giros,21152,3.3437924748002615e-07
indow,21149,3.3433182228418463e-07
zaida,21138,3.3415792989943234e-07
fesse,21134,3.34094696304977e-07
sanko,21131,3.3404727110913543e-07
reran,21130,3.340314627105216e-07
morat,21130,3.340314627105216e-07
icily,21127,3.339840375146801e-07
spred,21115,3.3379433673131393e-07
ogled,21111,3.337311031368586e-07
gambo,21101,3.335730191507201e-07
hapus,21083,3.3328846797567093e-07
funks,21067,3.330355335978494e-07
lurgi,21054,3.328300244158695e-07
ohone,21043,3.326561320311172e-07
topoi,20996,3.319131372962665e-07
easer,20995,3.318973288976527e-07
zamia,20993,3.31865712100425e-07
keens,20989,3.318024785059696e-07
kombu,20988,3.317866701073558e-07
gulph,20956,3.312808013517128e-07
laris,20952,3.312175677572574e-07
wisha,20861,3.297790034833976e-07
palis,20847,3.295576859028038e-07
ictus,20839,3.2943121871389306e-07
molts,20806,3.289095415596362e-07
quirt,20725,3.2762906127191485e-07
godet,20707,3.2734451009686565e-07
ailed,20703,3.2728127650241026e-07
fouth,20702,3.2726546810379644e-07
churl,20686,3.2701253372597494e-07
jugal,20650,3.2644343137587654e-07
sarky,20639,3.2626953899112425e-07
yukky,20614,3.2587432902577815e-07
sherd,20612,3.2584271222855046e-07
offed,20595,3.2557396945211513e-07
luffa,20564,3.2508390909508595e-07
bhang,20562,3.2505229229785825e-07
coati,20528,3.2451480674498756e-07
barky,20516,3.2432510596162144e-07
wefts,20506,3.24167021975483e-07
purin,20468,3.2356630282815693e-07
oaked,20464,3.2350306923370155e-07
prier,20417,3.227600744988509e-07
ossia,20395,3.2241228972934633e-07
boomy,20346,3.21637678197268e-07
septs,20285,3.206733658818235e-07
goony,20285,3.206733658818235e-07
stopt,20275,3.205152818956851e-07
unfed,20266,3.203730063081605e-07
yulan,20249,3.201042635317251e-07
shoon,20249,3.201042635317251e-07
logoi,20238,3.1993037114697287e-07
ranee,20233,3.198513291539036e-07
doree,20227,3.197564787622206e-07
birse,20224,3.19709053566379e-07
krang,20220,3.196458199719237e-07
diols,20219,3.196300115733098e-07
glute,20171,3.188712084398453e-07
bided,20170,3.1885540004123147e-07
vends,20166,3.187921664467761e-07
mimed,20111,3.1792270452301467e-07
gryce,20104,3.1781204573271777e-07
neeps,20099,3.1773300373964856e-07
bouge,20083,3.1748006936182706e-07
chare,20082,3.174642609632132e-07
cuber,20073,3.173219853756886e-07
awave,20063,3.1716390138955017e-07
ponzu,20031,3.1665803263390716e-07
rhumb,20027,3.1659479903945177e-07
inion,20026,3.1657899064083795e-07
blebs,20013,3.1637348145885797e-07
marse,20005,3.1624701426994724e-07
curfs,19951,3.1539336074479965e-07
chack,19946,3.1531431875173044e-07
tyran,19943,3.1526689355588887e-07
pross,19937,3.1517204316420584e-07
flays,19928,3.1502976757668124e-07
fango,19896,3.1452389882103824e-07
nelis,19894,3.1449228202381054e-07
slaid,19838,3.136070117014353e-07
plotz,19834,3.135437781069799e-07
wagyu,19825,3.134015025194553e-07
cesse,19821,3.1333826892499994e-07
swang,19816,3.1325922693193073e-07
blini,19794,3.1291144216242614e-07
soras,19792,3.1287982536519845e-07
petto,19758,3.123423398123278e-07
laths,19745,3.121368306303478e-07
deify,19734,3.119629382455955e-07
pardy,19729,3.118838962525263e-07
veiny,19725,3.118206626580709e-07
lungi,19705,3.1150449468579403e-07
sered,19699,3.11409644294111e-07
babas,19694,3.113306023010418e-07
delly,19642,3.105085655731219e-07
shads,19622,3.10192397600845e-07
pokal,19613,3.100501220133204e-07
justs,19611,3.100185052160927e-07
croci,19604,3.099078464257958e-07
hilum,19592,3.097181456424297e-07
skean,19591,3.097023372438158e-07
adbot,19586,3.096232952507466e-07
wirra,19577,3.09481019663222e-07
loges,19568,3.093387440756974e-07
blits,19557,3.091648516909452e-07
gleed,19458,3.075998202281746e-07
towse,19451,3.074891614378777e-07
batta,19422,3.070307178780762e-07
morae,19411,3.0685682549332396e-07
wicky,19391,3.0654065752104707e-07
jinni,19391,3.0654065752104707e-07
tikis,19390,3.065248491224332e-07
axone,19386,3.0646161552797786e-07
bocks,19385,3.06445807129364e-07
siles,19384,3.0642999873075016e-07
awned,19334,3.0563957880005796e-07
togas,19316,3.0535502762500877e-07
manky,19299,3.0508628484857344e-07
birls,19278,3.047543084776827e-07
hawse,19238,3.0412197253312895e-07
bolar,19223,3.0388484655392127e-07
hakam,19201,3.0353706178441673e-07
abaft,19188,3.0333155260243675e-07
dodos,19185,3.0328412740659523e-07
ursae,19152,3.0276245025233835e-07
fjeld,19150,3.0273083345511066e-07
deffo,19135,3.0249370747590303e-07
mengs,19131,3.0243047388144764e-07
reist,19118,3.0222496469946765e-07
hovea,19107,3.020510723147154e-07
gurry,19106,3.0203526391610154e-07
veles,19096,3.018771799299631e-07
samey,19085,3.0170328754521083e-07
doges,19033,3.0088125081729093e-07
rorie,19018,3.006441248380833e-07
mavin,18985,3.001224476838264e-07
navvy,18939,2.993952613475896e-07
daube,18929,2.992371773614512e-07
stope,18912,2.989684345850158e-07
mopey,18894,2.986838834099666e-07
sumos,18889,2.986048414168974e-07
riads,18882,2.984941826266005e-07
tarsi,18846,2.979250802765021e-07
datto,18838,2.977986130875914e-07
agami,18814,2.974192115208591e-07
meane,18812,2.9738759472363147e-07
bhaji,18778,2.9685010917076077e-07
samas,18769,2.9670783358323617e-07
xebec,18700,2.9561705407888095e-07
bedes,18687,2.9541154489690097e-07
ribby,18650,2.9482663414818875e-07
trema,18640,2.946685501620503e-07
vexes,18629,2.94494657777298e-07
gyres,18626,2.9444723258145647e-07
mapau,18606,2.941310646091796e-07
starn,18604,2.9409944781195194e-07
snaky,18580,2.9372004624521966e-07
moted,18579,2.9370423784660584e-07
parki,18537,2.9304028510482436e-07
seism,18530,2.9292962631452746e-07
foxie,18525,2.9285058432145825e-07
kenos,18513,2.9266088353809213e-07
stede,18504,2.9251860795056754e-07
melik,18462,2.9185465520878606e-07
goopy,18459,2.9180723001294454e-07
ngoma,18454,2.9172818801987533e-07
decan,18435,2.914278284462123e-07
lotic,18432,2.9138040325037075e-07
trues,18411,2.9104842687948004e-07
kheda,18408,2.910010016836385e-07
murri,18396,2.908113009002724e-07
mizen,18393,2.9076387570443084e-07
knuts,18383,2.906057917182924e-07
eisel,18365,2.903212405432432e-07
pelas,18360,2.90242198550174e-07
limma,18356,2.901789649557186e-07
eikon,18345,2.9000507257096633e-07
numen,18324,2.896730962000756e-07
borak,18314,2.895150122139372e-07
houts,18304,2.8935692822779873e-07
lowan,18303,2.893411198291849e-07
ruths,18289,2.891198022485911e-07
mahoe,18251,2.88519083101265e-07
chais,18222,2.880606395414635e-07
soken,18213,2.879183639539389e-07
bacca,18209,2.878551303594836e-07
camos,18180,2.873966867996821e-07
reede,18178,2.873650700024544e-07
motty,18153,2.869698600371083e-07
musse,18113,2.863375240925546e-07
rawer,18102,2.861636317078023e-07
emmas,18069,2.856419545535454e-07
kevil,18063,2.855471041618624e-07
muley,18053,2.853890201757239e-07
naeve,18025,2.849463850145363e-07
turfs,18014,2.84772492629784e-07
tigon,18010,2.8470925903532866e-07
panni,17978,2.8420339027968565e-07
salep,17960,2.8391883910463646e-07
nabis,17936,2.835394375379042e-07
khaya,17917,2.8323907796424116e-07
yagis,17911,2.831442275725581e-07
jedis,17904,2.8303356878226117e-07
culet,17895,2.8289129319473657e-07
raths,17877,2.826067420196874e-07
nevel,17833,2.8191117248067826e-07
talma,17793,2.8127883653612453e-07
galah,17753,2.8064650059157075e-07
teaze,17751,2.8061488379434305e-07
trone,17745,2.8052003340266e-07
phons,17726,2.8021967382899695e-07
bolds,17710,2.7996673945117545e-07
swarf,17705,2.7988769745810624e-07
subha,17689,2.7963476308028474e-07
admix,17678,2.7946087069553244e-07
frays,17669,2.7931859510800785e-07
rotch,17632,2.7873368435929563e-07
tachs,17611,2.784017079884049e-07
wolly,17600,2.7822781560365263e-07
whups,17599,2.782120072050388e-07
sedes,17575,2.778326056383065e-07
withs,17564,2.7765871325355423e-07
daine,17557,2.7754805446325733e-07
lenti,17547,2.773899704771189e-07
hudna,17539,2.772635032882082e-07
sapid,17521,2.76978952113159e-07
pryer,17518,2.769315269173174e-07
apsos,17502,2.766785925394959e-07
reamy,17501,2.766627841408821e-07
kulas,17499,2.766311673436544e-07
puffa,17494,2.765521253505852e-07
yaird,17487,2.764414665602883e-07
scute,17485,2.764098497630606e-07
bedel,17484,2.763940413644467e-07
rozet,17480,2.763308077699914e-07
gauch,17474,2.762359573783083e-07
elain,17472,2.762043405810806e-07
cists,17452,2.758881726088037e-07
thuya,17449,2.758407474129622e-07
fayer,17406,2.751609862725669e-07
grens,17393,2.7495547709058697e-07
ofter,17374,2.746551175169239e-07
wyles,17342,2.741492487612809e-07
abeam,17316,2.73738230397321e-07
tutee,17303,2.73532721215341e-07
marls,17292,2.733588288305887e-07
frugs,17289,2.733114036347472e-07
lodes,17287,2.732797868375195e-07
helos,17225,2.7229966612346117e-07
tolyl,17223,2.722680493262335e-07
socle,17222,2.7225224092761965e-07
frass,17220,2.7222062413039196e-07
arval,17215,2.7214158213732275e-07
rivel,17192,2.7177798896920434e-07
dozes,17178,2.7155667138861054e-07
orach,17167,2.7138277900385824e-07
yappy,17161,2.7128792861217516e-07
naras,17161,2.7128792861217516e-07
vaunt,17134,2.7086110184960136e-07
katti,17130,2.7079786825514603e-07
kapas,17130,2.7079786825514603e-07
frump,17084,2.7007068191890916e-07
tuque,17083,2.7005487352029534e-07
bachs,17081,2.7002325672306765e-07
proem,17071,2.6986517273692923e-07
jeton,17064,2.697545139466323e-07
daric,17063,2.6973870554801845e-07
pirls,17041,2.693909207785139e-07
octan,17041,2.693909207785139e-07
tirls,17037,2.6932768718405853e-07
teils,17030,2.692170283937616e-07
haith,17021,2.6907475280623703e-07
palps,17014,2.689640940159401e-07
hecks,17000,2.687427764353463e-07
sopor,16980,2.684266084630694e-07
pilau,16975,2.683475664700002e-07
pikas,16945,2.678733145115849e-07
girds,16916,2.674148709517834e-07
sease,16912,2.67351637357328e-07
sulfo,16910,2.6732002056010033e-07
scudo,16902,2.671935533711896e-07
sient,16892,2.6703546938505114e-07
theed,16889,2.669880441892096e-07
kinas,16886,2.669406189933681e-07
mings,16874,2.66750918210002e-07
thoro,16869,2.6667187621693273e-07
bides,16845,2.662924746502005e-07
idees,16744,2.646958263902023e-07
baboo,16716,2.642531912290146e-07
wadis,16705,2.6407929884426237e-07
linny,16703,2.640476820470347e-07
kanas,16695,2.639212148581239e-07
drabs,16675,2.63605046885847e-07
gaita,16673,2.6357343008861936e-07
boree,16638,2.630201361371348e-07
thurl,16621,2.6275139336069947e-07
drubs,16611,2.62593309374561e-07
soldo,16595,2.623403749967395e-07
blist,16549,2.616131886605027e-07
sneap,16545,2.6154995506604735e-07
ambry,16543,2.6151833826881965e-07
jakey,16541,2.6148672147159196e-07
synes,16535,2.613918710799089e-07
feres,16519,2.6113893670208737e-07
sloyd,16508,2.609650443173351e-07
afars,16470,2.6036432517000904e-07
roven,16464,2.6026947477832596e-07
solei,16449,2.6003234879911833e-07
sough,16442,2.5992169000882143e-07
dumka,16420,2.5957390523931684e-07
toyon,16413,2.5946324644901994e-07
ishes,16410,2.594158212531784e-07
poncy,16378,2.589099524975354e-07
nikau,16356,2.5856216772803083e-07
duett,16335,2.582301913571401e-07
tasar,16330,2.581511493640709e-07
gooby,16325,2.5807210737100165e-07
ratel,16306,2.5777174779733863e-07
hinky,16281,2.5737653783199253e-07
gimel,16276,2.572974958389233e-07
hogen,16248,2.568548606777357e-07
baken,16235,2.566493514957557e-07
bancs,16230,2.565703095026865e-07
draps,16206,2.5619090793595423e-07
yangs,16205,2.561750995373404e-07
kukri,16200,2.560960575442712e-07
loche,16196,2.560328239498158e-07
laddy,16174,2.556850391803112e-07
elate,16161,2.554795299983313e-07
anted,16159,2.554479132011036e-07
clach,16123,2.548788108510052e-07
polks,16112,2.547049184662529e-07
addax,16108,2.546416848717975e-07
kylin,16091,2.543729420953622e-07
ghaut,16083,2.542464749064514e-07
forze,16078,2.541674329133822e-07
desse,16062,2.539144985355607e-07
fumer,16052,2.537564145494223e-07
dhaba,16049,2.537089893535808e-07
douar,16014,2.531556954020962e-07
dropt,16010,2.530924618076408e-07
inapt,16009,2.53076653409027e-07
ninon,16007,2.530450366117993e-07
wanky,15993,2.528237190312055e-07
virls,15992,2.5280791063259167e-07
doddy,15957,2.522546166811071e-07
codas,15903,2.5140096315595956e-07
ticed,15896,2.5129030436566265e-07
lemel,15890,2.5119545397397957e-07
neral,15869,2.5086347760308886e-07
brume,15864,2.5078443561001965e-07
muser,15833,2.5029437525299047e-07
sheel,15825,2.5016790806407974e-07
kotch,15817,2.5004144087516896e-07
ginge,15812,2.4996239888209975e-07
nutso,15808,2.4989916528764436e-07
ablow,15776,2.4939329653200136e-07
linin,15768,2.4926682934309064e-07
kolos,15748,2.4895066137081374e-07
gadjo,15707,2.4830251702764614e-07
swail,15702,2.4822347503457693e-07
haled,15691,2.4804958264982464e-07
baddy,15679,2.478598818664585e-07
pones,15620,2.469271863482417e-07
sasin,15556,2.459154488369557e-07
relet,15556,2.459154488369557e-07
urena,15526,2.454411968785404e-07
flocs,15523,2.4539377168269884e-07
saine,15510,2.451882625007189e-07
hucks,15491,2.4488790292705583e-07
buffi,15479,2.446982021436897e-07
trued,15457,2.443504173741852e-07
peles,15429,2.439077822129975e-07
khoja,15416,2.437022730310176e-07
crapy,15414,2.436706562337899e-07
droke,15401,2.434651470518099e-07
coyer,15399,2.434335302545822e-07
gilds,15396,2.433861050587407e-07
nuddy,15392,2.433228714642853e-07
barfi,15384,2.431964042753746e-07
chams,15375,2.4305412868785e-07
tenno,15372,2.430067034920084e-07
sanes,15330,2.42342750750227e-07
quino,15325,2.422637087571578e-07
breds,15322,2.422162835613162e-07
zambo,15316,2.421214331696332e-07
zygon,15300,2.418684987918117e-07
molls,15283,2.415997560153763e-07
tided,15272,2.4142586363062406e-07
addle,15267,2.413468216375548e-07
tuart,15258,2.412045460500302e-07
ouzel,15256,2.4117292925280256e-07
lorel,15251,2.410938872597333e-07
lades,15236,2.4085676128052567e-07
finos,15235,2.408409528819118e-07
enate,15204,2.4035089252488266e-07
leeze,15190,2.4012957494428886e-07
hepar,15186,2.4006634134983347e-07
butes,15179,2.3995568255953656e-07
yonks,15177,2.3992406576230887e-07
peaky,15174,2.3987664056646735e-07
gaols,15170,2.3981340697201197e-07
adown,15167,2.3976598177617045e-07
halfa,15118,2.3899137024409207e-07
boors,15103,2.3875424426488444e-07
pulis,15049,2.3790059073973685e-07
reata,15023,2.374895723757769e-07
wanly,14979,2.3679400283676778e-07
ramee,14922,2.3589292411577868e-07
nonis,14895,2.3546609735320488e-07
antra,14888,2.3535543856290798e-07
fuzes,14886,2.3532382176568029e-07
runed,14880,2.3522897137399723e-07
huffs,14876,2.3516573777954187e-07
estop,14849,2.3473891101696807e-07
mussy,14809,2.3410657507241432e-07
ratos,14793,2.3385364069459281e-07
stere,14790,2.3380621549875127e-07
seans,14788,2.337745987015236e-07
prexy,14771,2.3350585592508825e-07
topes,14761,2.333477719389498e-07
bifid,14746,2.3311064595974215e-07
geats,14738,2.329841787708314e-07
bords,14737,2.3296837037221756e-07
ornis,14688,2.321937588401392e-07
mikva,14682,2.3209890844845614e-07
ontic,14665,2.318301656720208e-07
winna,14656,2.316878900844962e-07
hawed,14625,2.3119782972746704e-07
bodle,14619,2.3110297933578398e-07
antas,14611,2.3097651214687323e-07
faqir,14600,2.3080261976212094e-07
miggs,14593,2.3069196097182403e-07
krait,14590,2.306445357759825e-07
gambe,14580,2.3048645178984407e-07
chank,14570,2.3032836780370563e-07
varan,14567,2.3028094260786409e-07
fusty,14545,2.2993315783835953e-07
siree,14544,2.2991734943974568e-07
tined,14541,2.2986992424390414e-07
brugh,14540,2.2985411584529032e-07
bundu,14525,2.2961698986608264e-07
daiko,14522,2.2956956467024112e-07
snoek,14498,2.2919016310350887e-07
fique,14495,2.2914273790766733e-07
